"busID","busLicense","busType","busSID"
"B001","LQ-3760","coach","1"
"B002","MK-1188","mini","2"
"B003","RT-2255","coach","3"
"B004","XZ-9911","double-decker","4"
"B005","AA-5555","coach","5"
"B006","BB-6666","mini","6"
"B007","CC-7777","coach","7"
"B008","DD-8888","shuttle","8"
"B009","EE-9999","coach","9"
"B010","FF-0001","mini","10"
"B001","LQ-3760","coach","11"
"B002","MK-1188","mini","12"
"B003","RT-2255","coach","13"
"B004","XZ-9911","double-decker","14"
"B005","AA-5555","coach","15"
"B006","BB-6666","mini","16"
"B007","CC-7777","coach","17"
"B008","DD-8888","shuttle","18"
"B009","EE-9999","coach","19"
"B010","FF-0001","mini","20"
"custSID","custID","custType"
"1","C0001","regular"
"2","C0002","senior"
"3","C0003","pwd"
"4","C0004","pregnant"
"5","C0005","student"
"dateSID","dateID","year","month","day"
"2470","2020-10-04","2020","October","4"
"2471","2020-10-05","2020","October","5"
"2472","2020-10-06","2020","October","6"
"2473","2020-10-07","2020","October","7"
"2474","2020-10-08","2020","October","8"
"2475","2020-10-09","2020","October","9"
"2476","2020-10-10","2020","October","10"
"2477","2020-10-11","2020","October","11"
"2478","2020-10-12","2020","October","12"
"2479","2020-10-13","2020","October","13"
"2480","2020-10-14","2020","October","14"
"2481","2020-10-15","2020","October","15"
"2482","2020-10-16","2020","October","16"
"2483","2020-10-17","2020","October","17"
"2484","2020-10-18","2020","October","18"
"2485","2020-10-19","2020","October","19"
"2486","2020-10-20","2020","October","20"
"2487","2020-10-21","2020","October","21"
"2488","2020-10-22","2020","October","22"
"2489","2020-10-23","2020","October","23"
"2490","2020-10-24","2020","October","24"
"2491","2020-10-25","2020","October","25"
"2492","2020-10-26","2020","October","26"
"2493","2020-10-27","2020","October","27"
"2494","2020-10-28","2020","October","28"
"2495","2020-10-29","2020","October","29"
"2496","2020-10-30","2020","October","30"
"2497","2020-10-31","2020","October","31"
"2498","2020-11-01","2020","November","1"
"2499","2020-11-02","2020","November","2"
"2500","2020-11-03","2020","November","3"
"2501","2020-11-04","2020","November","4"
"2502","2020-11-05","2020","November","5"
"2503","2020-11-06","2020","November","6"
"2504","2020-11-07","2020","November","7"
"2505","2020-11-08","2020","November","8"
"2506","2020-11-09","2020","November","9"
"2507","2020-11-10","2020","November","10"
"2508","2020-11-11","2020","November","11"
"2509","2020-11-12","2020","November","12"
"2510","2020-11-13","2020","November","13"
"2511","2020-11-14","2020","November","14"
"2512","2020-11-15","2020","November","15"
"2513","2020-11-16","2020","November","16"
"2514","2020-11-17","2020","November","17"
"2515","2020-11-18","2020","November","18"
"2516","2020-11-19","2020","November","19"
"2517","2020-11-20","2020","November","20"
"2518","2020-11-21","2020","November","21"
"2519","2020-11-22","2020","November","22"
"2520","2020-11-23","2020","November","23"
"2521","2020-11-24","2020","November","24"
"2522","2020-11-25","2020","November","25"
"2523","2020-11-26","2020","November","26"
"2524","2020-11-27","2020","November","27"
"2525","2020-11-28","2020","November","28"
"2526","2020-11-29","2020","November","29"
"2527","2020-11-30","2020","November","30"
"2528","2020-12-01","2020","December","1"
"2529","2020-12-02","2020","December","2"
"2530","2020-12-03","2020","December","3"
"2531","2020-12-04","2020","December","4"
"2532","2020-12-05","2020","December","5"
"2533","2020-12-06","2020","December","6"
"2534","2020-12-07","2020","December","7"
"2535","2020-12-08","2020","December","8"
"2536","2020-12-09","2020","December","9"
"2537","2020-12-10","2020","December","10"
"2538","2020-12-11","2020","December","11"
"2539","2020-12-12","2020","December","12"
"2540","2020-12-13","2020","December","13"
"2541","2020-12-14","2020","December","14"
"2542","2020-12-15","2020","December","15"
"2543","2020-12-16","2020","December","16"
"2544","2020-12-17","2020","December","17"
"2545","2020-12-18","2020","December","18"
"2546","2020-12-19","2020","December","19"
"2547","2020-12-20","2020","December","20"
"2548","2020-12-21","2020","December","21"
"2549","2020-12-22","2020","December","22"
"2550","2020-12-23","2020","December","23"
"2551","2020-12-24","2020","December","24"
"2552","2020-12-25","2020","December","25"
"2553","2020-12-26","2020","December","26"
"2554","2020-12-27","2020","December","27"
"2555","2020-12-28","2020","December","28"
"2556","2020-12-29","2020","December","29"
"2557","2020-12-30","2020","December","30"
"2558","2020-12-31","2020","December","31"
"2559","2021-01-01","2021","January","1"
"2560","2021-01-02","2021","January","2"
"2561","2021-01-03","2021","January","3"
"2562","2021-01-04","2021","January","4"
"2563","2021-01-05","2021","January","5"
"2564","2021-01-06","2021","January","6"
"2565","2021-01-07","2021","January","7"
"2566","2021-01-08","2021","January","8"
"2567","2021-01-09","2021","January","9"
"2568","2021-01-10","2021","January","10"
"2569","2021-01-11","2021","January","11"
"2570","2021-01-12","2021","January","12"
"2571","2021-01-13","2021","January","13"
"2572","2021-01-14","2021","January","14"
"2573","2021-01-15","2021","January","15"
"2574","2021-01-16","2021","January","16"
"2575","2021-01-17","2021","January","17"
"2576","2021-01-18","2021","January","18"
"2577","2021-01-19","2021","January","19"
"2578","2021-01-20","2021","January","20"
"2579","2021-01-21","2021","January","21"
"2580","2021-01-22","2021","January","22"
"2581","2021-01-23","2021","January","23"
"2582","2021-01-24","2021","January","24"
"2583","2021-01-25","2021","January","25"
"2584","2021-01-26","2021","January","26"
"2585","2021-01-27","2021","January","27"
"2586","2021-01-28","2021","January","28"
"2587","2021-01-29","2021","January","29"
"2588","2021-01-30","2021","January","30"
"2589","2021-01-31","2021","January","31"
"2590","2021-02-01","2021","February","1"
"2591","2021-02-02","2021","February","2"
"2592","2021-02-03","2021","February","3"
"2593","2021-02-04","2021","February","4"
"2594","2021-02-05","2021","February","5"
"2595","2021-02-06","2021","February","6"
"2596","2021-02-07","2021","February","7"
"2597","2021-02-08","2021","February","8"
"2598","2021-02-09","2021","February","9"
"2599","2021-02-10","2021","February","10"
"2600","2021-02-11","2021","February","11"
"2601","2021-02-12","2021","February","12"
"2602","2021-02-13","2021","February","13"
"2603","2021-02-14","2021","February","14"
"2604","2021-02-15","2021","February","15"
"2605","2021-02-16","2021","February","16"
"2606","2021-02-17","2021","February","17"
"2607","2021-02-18","2021","February","18"
"2608","2021-02-19","2021","February","19"
"2609","2021-02-20","2021","February","20"
"2610","2021-02-21","2021","February","21"
"2611","2021-02-22","2021","February","22"
"2612","2021-02-23","2021","February","23"
"2613","2021-02-24","2021","February","24"
"2614","2021-02-25","2021","February","25"
"2615","2021-02-26","2021","February","26"
"2616","2021-02-27","2021","February","27"
"2617","2021-02-28","2021","February","28"
"2618","2021-03-01","2021","March","1"
"2619","2021-03-02","2021","March","2"
"2620","2021-03-03","2021","March","3"
"2621","2021-03-04","2021","March","4"
"2622","2021-03-05","2021","March","5"
"2623","2021-03-06","2021","March","6"
"2624","2021-03-07","2021","March","7"
"2625","2021-03-08","2021","March","8"
"2626","2021-03-09","2021","March","9"
"2627","2021-03-10","2021","March","10"
"2628","2021-03-11","2021","March","11"
"2629","2021-03-12","2021","March","12"
"2630","2021-03-13","2021","March","13"
"2631","2021-03-14","2021","March","14"
"2632","2021-03-15","2021","March","15"
"2633","2021-03-16","2021","March","16"
"2634","2021-03-17","2021","March","17"
"2635","2021-03-18","2021","March","18"
"2636","2021-03-19","2021","March","19"
"2637","2021-03-20","2021","March","20"
"2638","2021-03-21","2021","March","21"
"2639","2021-03-22","2021","March","22"
"2640","2021-03-23","2021","March","23"
"2641","2021-03-24","2021","March","24"
"2642","2021-03-25","2021","March","25"
"2643","2021-03-26","2021","March","26"
"2644","2021-03-27","2021","March","27"
"2645","2021-03-28","2021","March","28"
"2646","2021-03-29","2021","March","29"
"2647","2021-03-30","2021","March","30"
"2648","2021-03-31","2021","March","31"
"2649","2021-04-01","2021","April","1"
"2650","2021-04-02","2021","April","2"
"2651","2021-04-03","2021","April","3"
"2652","2021-04-04","2021","April","4"
"2653","2021-04-05","2021","April","5"
"2654","2021-04-06","2021","April","6"
"2655","2021-04-07","2021","April","7"
"2656","2021-04-08","2021","April","8"
"2657","2021-04-09","2021","April","9"
"2658","2021-04-10","2021","April","10"
"2659","2021-04-11","2021","April","11"
"2660","2021-04-12","2021","April","12"
"2661","2021-04-13","2021","April","13"
"2662","2021-04-14","2021","April","14"
"2663","2021-04-15","2021","April","15"
"2664","2021-04-16","2021","April","16"
"2665","2021-04-17","2021","April","17"
"2666","2021-04-18","2021","April","18"
"2667","2021-04-19","2021","April","19"
"2668","2021-04-20","2021","April","20"
"2669","2021-04-21","2021","April","21"
"2670","2021-04-22","2021","April","22"
"2671","2021-04-23","2021","April","23"
"2672","2021-04-24","2021","April","24"
"2673","2021-04-25","2021","April","25"
"2674","2021-04-26","2021","April","26"
"2675","2021-04-27","2021","April","27"
"2676","2021-04-28","2021","April","28"
"2677","2021-04-29","2021","April","29"
"2678","2021-04-30","2021","April","30"
"2679","2021-05-01","2021","May","1"
"2680","2021-05-02","2021","May","2"
"2681","2021-05-03","2021","May","3"
"2682","2021-05-04","2021","May","4"
"2683","2021-05-05","2021","May","5"
"2684","2021-05-06","2021","May","6"
"2685","2021-05-07","2021","May","7"
"2686","2021-05-08","2021","May","8"
"2687","2021-05-09","2021","May","9"
"2688","2021-05-10","2021","May","10"
"2689","2021-05-11","2021","May","11"
"2690","2021-05-12","2021","May","12"
"2691","2021-05-13","2021","May","13"
"2692","2021-05-14","2021","May","14"
"2693","2021-05-15","2021","May","15"
"2694","2021-05-16","2021","May","16"
"2695","2021-05-17","2021","May","17"
"2696","2021-05-18","2021","May","18"
"2697","2021-05-19","2021","May","19"
"2698","2021-05-20","2021","May","20"
"2699","2021-05-21","2021","May","21"
"2700","2021-05-22","2021","May","22"
"2701","2021-05-23","2021","May","23"
"2702","2021-05-24","2021","May","24"
"2703","2021-05-25","2021","May","25"
"2704","2021-05-26","2021","May","26"
"2705","2021-05-27","2021","May","27"
"2706","2021-05-28","2021","May","28"
"2707","2021-05-29","2021","May","29"
"2708","2021-05-30","2021","May","30"
"2709","2021-05-31","2021","May","31"
"2710","2021-06-01","2021","June","1"
"2711","2021-06-02","2021","June","2"
"2712","2021-06-03","2021","June","3"
"2713","2021-06-04","2021","June","4"
"2714","2021-06-05","2021","June","5"
"2715","2021-06-06","2021","June","6"
"2716","2021-06-07","2021","June","7"
"2717","2021-06-08","2021","June","8"
"2718","2021-06-09","2021","June","9"
"2719","2021-06-10","2021","June","10"
"2720","2021-06-11","2021","June","11"
"2721","2021-06-12","2021","June","12"
"2722","2021-06-13","2021","June","13"
"2723","2021-06-14","2021","June","14"
"2724","2021-06-15","2021","June","15"
"2725","2021-06-16","2021","June","16"
"2726","2021-06-17","2021","June","17"
"2727","2021-06-18","2021","June","18"
"2728","2021-06-19","2021","June","19"
"2729","2021-06-20","2021","June","20"
"2730","2021-06-21","2021","June","21"
"2731","2021-06-22","2021","June","22"
"2732","2021-06-23","2021","June","23"
"2733","2021-06-24","2021","June","24"
"2734","2021-06-25","2021","June","25"
"2735","2021-06-26","2021","June","26"
"2736","2021-06-27","2021","June","27"
"2737","2021-06-28","2021","June","28"
"2738","2021-06-29","2021","June","29"
"2739","2021-06-30","2021","June","30"
"2740","2021-07-01","2021","July","1"
"2741","2021-07-02","2021","July","2"
"2742","2021-07-03","2021","July","3"
"2743","2021-07-04","2021","July","4"
"2744","2021-07-05","2021","July","5"
"2745","2021-07-06","2021","July","6"
"2746","2021-07-07","2021","July","7"
"2747","2021-07-08","2021","July","8"
"2748","2021-07-09","2021","July","9"
"2749","2021-07-10","2021","July","10"
"2750","2021-07-11","2021","July","11"
"2751","2021-07-12","2021","July","12"
"2752","2021-07-13","2021","July","13"
"2753","2021-07-14","2021","July","14"
"2754","2021-07-15","2021","July","15"
"2755","2021-07-16","2021","July","16"
"2756","2021-07-17","2021","July","17"
"2757","2021-07-18","2021","July","18"
"2758","2021-07-19","2021","July","19"
"2759","2021-07-20","2021","July","20"
"2760","2021-07-21","2021","July","21"
"2761","2021-07-22","2021","July","22"
"2762","2021-07-23","2021","July","23"
"2763","2021-07-24","2021","July","24"
"2764","2021-07-25","2021","July","25"
"2765","2021-07-26","2021","July","26"
"2766","2021-07-27","2021","July","27"
"2767","2021-07-28","2021","July","28"
"2768","2021-07-29","2021","July","29"
"2769","2021-07-30","2021","July","30"
"2770","2021-07-31","2021","July","31"
"2771","2021-08-01","2021","August","1"
"2772","2021-08-02","2021","August","2"
"2773","2021-08-03","2021","August","3"
"2774","2021-08-04","2021","August","4"
"2775","2021-08-05","2021","August","5"
"2776","2021-08-06","2021","August","6"
"2777","2021-08-07","2021","August","7"
"2778","2021-08-08","2021","August","8"
"2779","2021-08-09","2021","August","9"
"2780","2021-08-10","2021","August","10"
"2781","2021-08-11","2021","August","11"
"2782","2021-08-12","2021","August","12"
"2783","2021-08-13","2021","August","13"
"2784","2021-08-14","2021","August","14"
"2785","2021-08-15","2021","August","15"
"2786","2021-08-16","2021","August","16"
"2787","2021-08-17","2021","August","17"
"2788","2021-08-18","2021","August","18"
"2789","2021-08-19","2021","August","19"
"2790","2021-08-20","2021","August","20"
"2791","2021-08-21","2021","August","21"
"2792","2021-08-22","2021","August","22"
"2793","2021-08-23","2021","August","23"
"2794","2021-08-24","2021","August","24"
"2795","2021-08-25","2021","August","25"
"2796","2021-08-26","2021","August","26"
"2797","2021-08-27","2021","August","27"
"2798","2021-08-28","2021","August","28"
"2799","2021-08-29","2021","August","29"
"2800","2021-08-30","2021","August","30"
"2801","2021-08-31","2021","August","31"
"2802","2021-09-01","2021","September","1"
"2803","2021-09-02","2021","September","2"
"2804","2021-09-03","2021","September","3"
"2805","2021-09-04","2021","September","4"
"2806","2021-09-05","2021","September","5"
"2807","2021-09-06","2021","September","6"
"2808","2021-09-07","2021","September","7"
"2809","2021-09-08","2021","September","8"
"2810","2021-09-09","2021","September","9"
"2811","2021-09-10","2021","September","10"
"2812","2021-09-11","2021","September","11"
"2813","2021-09-12","2021","September","12"
"2814","2021-09-13","2021","September","13"
"2815","2021-09-14","2021","September","14"
"2816","2021-09-15","2021","September","15"
"2817","2021-09-16","2021","September","16"
"2818","2021-09-17","2021","September","17"
"2819","2021-09-18","2021","September","18"
"2820","2021-09-19","2021","September","19"
"2821","2021-09-20","2021","September","20"
"2822","2021-09-21","2021","September","21"
"2823","2021-09-22","2021","September","22"
"2824","2021-09-23","2021","September","23"
"2825","2021-09-24","2021","September","24"
"2826","2021-09-25","2021","September","25"
"2827","2021-09-26","2021","September","26"
"2828","2021-09-27","2021","September","27"
"2829","2021-09-28","2021","September","28"
"2830","2021-09-29","2021","September","29"
"2831","2021-09-30","2021","September","30"
"2832","2021-10-01","2021","October","1"
